# MANE Select GRCh38 v1.5: every gene, symbol and HGNC id.
# source MANE.GRCh38.v1.5.summary.txt.gz sha256 d10ace2720681a3b2e0eefd9da4f551274a6b4141ac9bfd6a2565dfb6e9ad55c
symbol	hgnc_id
DCPH1	HGNC:17872
DCPS	HGNC:29812
DCST1	HGNC:26539
DCST2	HGNC:26562
DCSTAMP	HGNC:18549
DCT	HGNC:2709
DCTD	HGNC:2710
DCTN1	HGNC:2711
DCTN2	HGNC:2712
DCTN3	HGNC:2713
DCTN4	HGNC:15518
DCTN5	HGNC:24594
DCTN6	HGNC:16964
DCTPP1	HGNC:28777
DCUN1D1	HGNC:18184
DCUN1D2	HGNC:20328
DCUN1D3	HGNC:28734
DCUN1D4	HGNC:28998
DCUN1D5	HGNC:28409
DCX	HGNC:2714
DCXR	HGNC:18985
DDA1	HGNC:28360
DDAH1	HGNC:2715
DDAH2	HGNC:2716
DDB1	HGNC:2717
DDB2	HGNC:2718
DDC	HGNC:2719
DDHD1	HGNC:19714
DDHD2	HGNC:29106
DDI1	HGNC:18961
DDI2	HGNC:24578
DDIAS	HGNC:26351
DDIT3	HGNC:2726
DDIT4	HGNC:24944
DDIT4L	HGNC:30555
DDN	HGNC:24458
DDO	HGNC:2727
DDOST	HGNC:2728
DDR1	HGNC:2730
DDR2	HGNC:2731
DDRGK1	HGNC:16110
DDT	HGNC:2732
DDTL	HGNC:33446
DDX1	HGNC:2734
DDX10	HGNC:2735
DDX11	HGNC:2736
DDX17	HGNC:2740
DDX18	HGNC:2741
DDX19A	HGNC:25628
DDX19B	HGNC:2742
DDX20	HGNC:2743
DDX21	HGNC:2744
DDX23	HGNC:17347
DDX24	HGNC:13266
DDX25	HGNC:18698
DDX27	HGNC:15837
DDX28	HGNC:17330
DDX31	HGNC:16715
DDX39A	HGNC:17821
DDX39B	HGNC:13917
DDX3X	HGNC:2745
DDX3Y	HGNC:2699
DDX4	HGNC:18700
DDX41	HGNC:18674
DDX42	HGNC:18676
DDX43	HGNC:18677
DDX46	HGNC:18681
DDX47	HGNC:18682
DDX49	HGNC:18684
DDX5	HGNC:2746
DDX50	HGNC:17906
DDX51	HGNC:20082
DDX52	HGNC:20038
DDX53	HGNC:20083
DDX54	HGNC:20084
DDX55	HGNC:20085
DDX56	HGNC:18193
DDX59	HGNC:25360
DDX6	HGNC:2747
DDX60	HGNC:25942
DDX60L	HGNC:26429
DEAF1	HGNC:14677
DECR1	HGNC:2753
DECR2	HGNC:2754
DEDD	HGNC:2755
DEDD2	HGNC:24450
DEF6	HGNC:2760
DEF8	HGNC:25969
DEFA1	HGNC:2761
DEFA1B	HGNC:33596
DEFA3	HGNC:2762
DEFA4	HGNC:2763
DEFA5	HGNC:2764
DEFA6	HGNC:2765
DEFB1	HGNC:2766
DEFB103A	HGNC:15967
DEFB103B	HGNC:31702
DEFB104A	HGNC:18115
DEFB104B	HGNC:26165
DEFB105A	HGNC:18087
DEFB105B	HGNC:29930
DEFB106A	HGNC:18088
DEFB106B	HGNC:28879
DEFB107A	HGNC:18086
DEFB107B	HGNC:31918
DEFB108B	HGNC:29966
DEFB109B	HGNC:33469
DEFB110	HGNC:18091
DEFB112	HGNC:18093
DEFB113	HGNC:18094
DEFB114	HGNC:18095
DEFB115	HGNC:18096
DEFB116	HGNC:18097
DEFB118	HGNC:16196
DEFB119	HGNC:18099
DEFB121	HGNC:18101
DEFB123	HGNC:18103
DEFB124	HGNC:18104
DEFB125	HGNC:18105
DEFB126	HGNC:15900
DEFB127	HGNC:16206
DEFB128	HGNC:18106
DEFB129	HGNC:16218
DEFB130A	HGNC:18107
DEFB130B	HGNC:39814
DEFB131A	HGNC:18108
DEFB131B	HGNC:38058
DEFB132	HGNC:33806
DEFB134	HGNC:32399
DEFB135	HGNC:32400
DEFB136	HGNC:34433
DEFB4A	HGNC:2767
DEFB4B	HGNC:30193
DEGS1	HGNC:13709
DEGS2	HGNC:20113
DEK	HGNC:2768
DELE1	HGNC:28969
DENND10	HGNC:31793
DENND11	HGNC:29472
DENND1A	HGNC:29324
DENND1B	HGNC:28404
DENND1C	HGNC:26225
DENND2A	HGNC:22212
DENND2B	HGNC:11350
DENND2C	HGNC:24748
DENND2D	HGNC:26192
DENND3	HGNC:29134
DENND4A	HGNC:24321
DENND4B	HGNC:29044
DENND4C	HGNC:26079
DENND5A	HGNC:19344
DENND5B	HGNC:28338
DENND6A	HGNC:26635
DENND6B	HGNC:32690
DENR	HGNC:2769
DEPDC1	HGNC:22949
DEPDC1B	HGNC:24902
DEPDC4	HGNC:22952
DEPDC5	HGNC:18423
DEPDC7	HGNC:29899
DEPP1	HGNC:23355
DEPTOR	HGNC:22953
DERA	HGNC:24269
DERL1	HGNC:28454
DERL2	HGNC:17943
DERL3	HGNC:14236
DERPC	HGNC:54084
DES	HGNC:2770
DESI1	HGNC:24577
DESI2	HGNC:24264
DET1	HGNC:25477
DEUP1	HGNC:26344
DEXI	HGNC:13267
DFFA	HGNC:2772
DFFB	HGNC:2773
DGAT1	HGNC:2843
DGAT2	HGNC:16940
DGAT2L6	HGNC:23250
DGCR2	HGNC:2845
DGCR6	HGNC:2846
DGCR6L	HGNC:18551
DGCR8	HGNC:2847
DGKA	HGNC:2849
DGKB	HGNC:2850
DGKD	HGNC:2851
DGKE	HGNC:2852
DGKG	HGNC:2853
DGKH	HGNC:2854
DGKI	HGNC:2855
DGKK	HGNC:32395
DGKQ	HGNC:2856
DGKZ	HGNC:2857
DGLUCY	HGNC:20498
DGUOK	HGNC:2858
DHCR24	HGNC:2859
DHCR7	HGNC:2860
DHDDS	HGNC:20603
DHDH	HGNC:17887
DHFR	HGNC:2861
DHFR2	HGNC:27309
DHH	HGNC:2865
DHODH	HGNC:2867
DHPS	HGNC:2869
DHRS1	HGNC:16445
DHRS11	HGNC:28639
DHRS12	HGNC:25832
DHRS13	HGNC:28326
DHRS2	HGNC:18349
DHRS3	HGNC:17693
DHRS4	HGNC:16985
DHRS4L2	HGNC:19731
DHRS7	HGNC:21524
DHRS7B	HGNC:24547
DHRS7C	HGNC:32423
DHRS9	HGNC:16888
DHRSX	HGNC:18399
DHTKD1	HGNC:23537
DHX15	HGNC:2738
DHX16	HGNC:2739
DHX29	HGNC:15815
DHX30	HGNC:16716
DHX32	HGNC:16717
DHX33	HGNC:16718
DHX34	HGNC:16719
DHX35	HGNC:15861
DHX36	HGNC:14410
DHX37	HGNC:17210
DHX38	HGNC:17211
DHX40	HGNC:18018
DHX57	HGNC:20086
DHX58	HGNC:29517
DHX8	HGNC:2749
DHX9	HGNC:2750
DIABLO	HGNC:21528
DIAPH1	HGNC:2876
DIAPH2	HGNC:2877
DIAPH3	HGNC:15480
DICER1	HGNC:17098
DIDO1	HGNC:2680
DIMT1	HGNC:30217
DIO1	HGNC:2883
DIO2	HGNC:2884
DIO3	HGNC:2885
DIP2A	HGNC:17217
DIP2B	HGNC:29284
DIP2C	HGNC:29150
DIPK1A	HGNC:32213
DIPK1B	HGNC:28290
DIPK1C	HGNC:31729
DIPK2A	HGNC:28490
DIPK2B	HGNC:25866
DIRAS1	HGNC:19127
DIRAS2	HGNC:19323
DIRAS3	HGNC:687
DIS3	HGNC:20604
DIS3L	HGNC:28698
DIS3L2	HGNC:28648
DISC1	HGNC:2888
DISP1	HGNC:19711
DISP2	HGNC:19712
DISP3	HGNC:29251
DIXDC1	HGNC:23695
DKC1	HGNC:2890
DKK1	HGNC:2891
DKK2	HGNC:2892
DKK3	HGNC:2893
DKK4	HGNC:2894
DKKL1	HGNC:16528
DLAT	HGNC:2896
DLC1	HGNC:2897
DLD	HGNC:2898
DLEC1	HGNC:2899
DLEU7	HGNC:17567
DLG1	HGNC:2900
DLG2	HGNC:2901
DLG3	HGNC:2902
DLG4	HGNC:2903
DLG5	HGNC:2904
DLGAP1	HGNC:2905
DLGAP2	HGNC:2906
DLGAP3	HGNC:30368
DLGAP4	HGNC:24476
DLGAP5	HGNC:16864
DLK1	HGNC:2907
DLK2	HGNC:21113
DLL1	HGNC:2908
DLL3	HGNC:2909
DLL4	HGNC:2910
DLST	HGNC:2911
DLX1	HGNC:2914
DLX2	HGNC:2915
DLX3	HGNC:2916
DLX4	HGNC:2917
DLX5	HGNC:2918
DLX6	HGNC:2919
DMAC1	HGNC:30536
DMAC2	HGNC:25496
DMAC2L	HGNC:18799
DMAP1	HGNC:18291
DMBT1	HGNC:2926
DMBX1	HGNC:19026
DMC1	HGNC:2927
DMD	HGNC:2928
DMGDH	HGNC:24475
DMKN	HGNC:25063
DMP1	HGNC:2932
DMPK	HGNC:2933
DMRT1	HGNC:2934
DMRT2	HGNC:2935
DMRT3	HGNC:13909
DMRTA1	HGNC:13826
DMRTA2	HGNC:13908
DMRTB1	HGNC:13913
DMRTC1	HGNC:13910
DMRTC1B	HGNC:31686
DMRTC2	HGNC:13911
DMTF1	HGNC:14603
DMTN	HGNC:3382
DMWD	HGNC:2936
DMXL1	HGNC:2937
DMXL2	HGNC:2938
DNA2	HGNC:2939
DNAAF1	HGNC:30539
DNAAF10	HGNC:25176
DNAAF11	HGNC:16725
DNAAF19	HGNC:32700
DNAAF2	HGNC:20188
DNAAF3	HGNC:30492
DNAAF4	HGNC:21493
DNAAF5	HGNC:26013
DNAAF6	HGNC:28570
DNAAF8	HGNC:25081
DNAAF9	HGNC:17721
DNAH1	HGNC:2940
DNAH10	HGNC:2941
DNAH11	HGNC:2942
DNAH12	HGNC:2943
DNAH14	HGNC:2945
DNAH17	HGNC:2946
DNAH2	HGNC:2948
DNAH3	HGNC:2949
DNAH5	HGNC:2950
DNAH6	HGNC:2951
DNAH7	HGNC:18661
DNAH8	HGNC:2952
DNAH9	HGNC:2953
DNAI1	HGNC:2954
DNAI2	HGNC:18744
DNAI3	HGNC:30711
DNAI4	HGNC:26252
DNAI7	HGNC:29599
DNAJA1	HGNC:5229
DNAJA2	HGNC:14884
DNAJA3	HGNC:11808
DNAJA4	HGNC:14885
DNAJB1	HGNC:5270
DNAJB11	HGNC:14889
DNAJB12	HGNC:14891
DNAJB13	HGNC:30718
DNAJB14	HGNC:25881
DNAJB2	HGNC:5228
DNAJB4	HGNC:14886
DNAJB5	HGNC:14887
DNAJB6	HGNC:14888
DNAJB7	HGNC:24986
DNAJB8	HGNC:23699
DNAJB9	HGNC:6968
DNAJC1	HGNC:20090
DNAJC10	HGNC:24637
DNAJC11	HGNC:25570
DNAJC12	HGNC:28908
DNAJC13	HGNC:30343
DNAJC14	HGNC:24581
DNAJC15	HGNC:20325
DNAJC16	HGNC:29157
DNAJC17	HGNC:25556
DNAJC18	HGNC:28429
DNAJC19	HGNC:30528
DNAJC2	HGNC:13192
DNAJC21	HGNC:27030
DNAJC22	HGNC:25802
DNAJC24	HGNC:26979
DNAJC25	HGNC:34187
DNAJC27	HGNC:30290
DNAJC28	HGNC:1297
DNAJC3	HGNC:9439
DNAJC30	HGNC:16410
DNAJC4	HGNC:5271
DNAJC5	HGNC:16235
DNAJC5B	HGNC:24138
DNAJC5G	HGNC:24844
DNAJC6	HGNC:15469
DNAJC7	HGNC:12392
DNAJC8	HGNC:15470
DNAJC9	HGNC:19123
DNAL1	HGNC:23247
DNAL4	HGNC:2955
DNALI1	HGNC:14353
DNASE1	HGNC:2956
DNASE1L1	HGNC:2957
DNASE1L2	HGNC:2958
DNASE1L3	HGNC:2959
DNASE2	HGNC:2960
DNASE2B	HGNC:28875
DND1	HGNC:23799
DNER	HGNC:24456
DNHD1	HGNC:26532
DNLZ	HGNC:33879
DNM1	HGNC:2972
DNM1L	HGNC:2973
DNM2	HGNC:2974
DNM3	HGNC:29125
DNMBP	HGNC:30373
DNMT1	HGNC:2976
DNMT3A	HGNC:2978
DNMT3B	HGNC:2979
DNMT3L	HGNC:2980
DNPEP	HGNC:2981
DNPH1	HGNC:21218
DNTT	HGNC:2983
DNTTIP1	HGNC:16160
DNTTIP2	HGNC:24013
DOC2A	HGNC:2985
DOC2B	HGNC:2986
DOCK1	HGNC:2987
DOCK10	HGNC:23479
DOCK11	HGNC:23483
DOCK2	HGNC:2988
DOCK3	HGNC:2989
DOCK4	HGNC:19192
DOCK5	HGNC:23476
DOCK6	HGNC:19189
DOCK7	HGNC:19190
DOCK8	HGNC:19191
DOCK9	HGNC:14132
DOHH	HGNC:28662
DOK1	HGNC:2990
DOK2	HGNC:2991
DOK3	HGNC:24583
DOK4	HGNC:19868
DOK5	HGNC:16173
DOK6	HGNC:28301
DOK7	HGNC:26594
DOLK	HGNC:23406
DOLPP1	HGNC:29565
DONSON	HGNC:2993
DOP1A	HGNC:21194
DOP1B	HGNC:1291
DORIP1	HGNC:19834
DOT1L	HGNC:24948
DPAGT1	HGNC:2995
DPCD	HGNC:24542
DPEP1	HGNC:3002
DPEP2	HGNC:23028
DPEP2NB	HGNC:52385
DPEP3	HGNC:23029
DPF1	HGNC:20225
DPF2	HGNC:9964
DPF3	HGNC:17427
DPH1	HGNC:3003
DPH2	HGNC:3004
DPH3	HGNC:27717
DPH5	HGNC:24270
DPH6	HGNC:30543
DPH7	HGNC:25199
DPM1	HGNC:3005
DPM2	HGNC:3006
DPM3	HGNC:3007
DPP10	HGNC:20823
DPP3	HGNC:3008
DPP4	HGNC:3009
DPP6	HGNC:3010
DPP7	HGNC:14892
DPP8	HGNC:16490
DPP9	HGNC:18648
DPPA2	HGNC:19197
DPPA3	HGNC:19199
DPPA4	HGNC:19200
DPPA5	HGNC:19201
DPRX	HGNC:32166
DPT	HGNC:3011
DPY19L1	HGNC:22205
DPY19L2	HGNC:19414
DPY19L3	HGNC:27120
DPY19L4	HGNC:27829
DPY30	HGNC:24590
DPYD	HGNC:3012
DPYS	HGNC:3013
DPYSL2	HGNC:3014
DPYSL3	HGNC:3015
DPYSL4	HGNC:3016
DPYSL5	HGNC:20637
DQX1	HGNC:20410
DR1	HGNC:3017
DRAM1	HGNC:25645
DRAM2	HGNC:28769
DRAP1	HGNC:3019
DRAXIN	HGNC:25054
DRC1	HGNC:24245
DRC10	HGNC:25168
DRC11	HGNC:26195
DRC11L	HGNC:22831
DRC12	HGNC:27446
DRC2	HGNC:29937
DRC3	HGNC:25384
DRC4	HGNC:4166
DRC5	HGNC:11693
DRC7	HGNC:25289
DRC8	HGNC:28166
DRC9	HGNC:25251
DRD1	HGNC:3020
DRD2	HGNC:3023
DRD3	HGNC:3024
DRD4	HGNC:3025
DRD5	HGNC:3026
DRG1	HGNC:3029
DRG2	HGNC:3030
DRGX	HGNC:21536
DRICH1	HGNC:28031
DROSHA	HGNC:17904
DRP2	HGNC:3032
DSC1	HGNC:3035
DSC2	HGNC:3036
DSC3	HGNC:3037
DSCAM	HGNC:3039
DSCAML1	HGNC:14656
DSCC1	HGNC:24453
DSE	HGNC:21144
DSEL	HGNC:18144
DSG1	HGNC:3048
DSG2	HGNC:3049
DSG3	HGNC:3050
DSG4	HGNC:21307
DSN1	HGNC:16165
DSP	HGNC:3052
DSPP	HGNC:3054
DST	HGNC:1090
DSTN	HGNC:15750
DSTYK	HGNC:29043
DTD1	HGNC:16219
DTD2	HGNC:20277
DTHD1	HGNC:37261
DTL	HGNC:30288
DTNA	HGNC:3057
DTNB	HGNC:3058
DTNBP1	HGNC:17328
DTWD1	HGNC:30926
DTWD2	HGNC:19334
DTX1	HGNC:3060
DTX2	HGNC:15973
DTX3	HGNC:24457
DTX3L	HGNC:30323
DTX4	HGNC:29151
DTYMK	HGNC:3061
DUOX1	HGNC:3062
DUOX2	HGNC:13273
DUOXA1	HGNC:26507
DUOXA2	HGNC:32698
DUS1L	HGNC:30086
DUS2	HGNC:26014
DUS3L	HGNC:26920
DUS4L	HGNC:21517
DUSP1	HGNC:3064
DUSP10	HGNC:3065
DUSP11	HGNC:3066
DUSP12	HGNC:3067
DUSP13A	HGNC:56772
DUSP13B	HGNC:19681
DUSP14	HGNC:17007
DUSP15	HGNC:16236
DUSP16	HGNC:17909
DUSP18	HGNC:18484
DUSP19	HGNC:18894
DUSP2	HGNC:3068
DUSP21	HGNC:20476
DUSP22	HGNC:16077
DUSP23	HGNC:21480
DUSP26	HGNC:28161
DUSP28	HGNC:33237
DUSP29	HGNC:23481
DUSP3	HGNC:3069
DUSP4	HGNC:3070
DUSP5	HGNC:3071
DUSP6	HGNC:3072
DUSP7	HGNC:3073
DUSP8	HGNC:3074
DUSP9	HGNC:3076
DUT	HGNC:3078
DUX4	HGNC:50800
DUXA	HGNC:32179
DUXB	HGNC:33345
DVL1	HGNC:3084
DVL2	HGNC:3086
DVL3	HGNC:3087
DXO	HGNC:2992
DYDC1	HGNC:23460
DYDC2	HGNC:23468
DYM	HGNC:21317
DYNAP	HGNC:26808
DYNC1H1	HGNC:2961
DYNC1I1	HGNC:2963
DYNC1I2	HGNC:2964
DYNC1LI1	HGNC:18745
DYNC1LI2	HGNC:2966
DYNC2H1	HGNC:2962
DYNC2I1	HGNC:21862
DYNC2I2	HGNC:28296
DYNC2LI1	HGNC:24595
DYNLL1	HGNC:15476
DYNLL2	HGNC:24596
DYNLRB1	HGNC:15468
DYNLRB2	HGNC:15467
DYNLT1	HGNC:11697
DYNLT2	HGNC:11695
DYNLT2B	HGNC:28482
DYNLT3	HGNC:11694
DYNLT4	HGNC:32315
DYNLT5	HGNC:26882
DYRK1A	HGNC:3091
DYRK1B	HGNC:3092
DYRK2	HGNC:3093
DYRK3	HGNC:3094
DYRK4	HGNC:3095
DYSF	HGNC:3097
DYTN	HGNC:23279
DZANK1	HGNC:15858
DZIP1	HGNC:20908
DZIP1L	HGNC:26551
DZIP3	HGNC:30938
E2F1	HGNC:3113
E2F2	HGNC:3114
E2F3	HGNC:3115
E2F4	HGNC:3118
E2F5	HGNC:3119
E2F6	HGNC:3120
E2F7	HGNC:23820
E2F8	HGNC:24727
E4F1	HGNC:3121
EAF1	HGNC:20907
EAF2	HGNC:23115
EAPP	HGNC:19312
EARS2	HGNC:29419
EBAG9	HGNC:3123
EBF1	HGNC:3126
EBF2	HGNC:19090
EBF3	HGNC:19087
EBF4	HGNC:29278
EBI3	HGNC:3129
EBLN1	HGNC:39430
EBLN2	HGNC:25493
EBNA1BP2	HGNC:15531
EBP	HGNC:3133
EBPL	HGNC:18061
ECD	HGNC:17029
ECE1	HGNC:3146
ECE2	HGNC:13275
ECEL1	HGNC:3147
ECH1	HGNC:3149
ECHDC1	HGNC:21489
ECHDC2	HGNC:23408
ECHDC3	HGNC:23489
ECHS1	HGNC:3151
ECI1	HGNC:2703
ECI2	HGNC:14601
ECM1	HGNC:3153
ECM2	HGNC:3154
ECPAS	HGNC:29020
ECRG4	HGNC:24642
ECSCR	HGNC:35454
ECSIT	HGNC:29548
ECT2	HGNC:3155
ECT2L	HGNC:21118
EDA	HGNC:3157
EDA2R	HGNC:17756
EDAR	HGNC:2895
EDARADD	HGNC:14341
EDC3	HGNC:26114
EDC4	HGNC:17157
EDDM13	HGNC:53168
EDDM3A	HGNC:16978
EDDM3B	HGNC:19223
EDEM1	HGNC:18967
EDEM2	HGNC:15877
EDEM3	HGNC:16787
EDF1	HGNC:3164
EDIL3	HGNC:3173
EDN1	HGNC:3176
EDN2	HGNC:3177
EDN3	HGNC:3178
EDNRA	HGNC:3179
EDNRB	HGNC:3180
EDRF1	HGNC:24640
EEA1	HGNC:3185
EED	HGNC:3188
EEF1A1	HGNC:3189
EEF1A2	HGNC:3192
EEF1AKMT1	HGNC:27351
EEF1AKMT2	HGNC:33787
EEF1AKMT3	HGNC:24936
EEF1AKMT4	HGNC:53611
EEF1B2	HGNC:3208
EEF1D	HGNC:3211
EEF1E1	HGNC:3212
EEF1G	HGNC:3213
EEF2	HGNC:3214
EEF2K	HGNC:24615
EEF2KMT	HGNC:32221
EEFSEC	HGNC:24614
EEIG1	HGNC:31419
EEIG2	HGNC:27637
EEPD1	HGNC:22223
EFCAB10	HGNC:34531
EFCAB11	HGNC:20357
EFCAB12	HGNC:28061
EFCAB13	HGNC:26864
EFCAB14	HGNC:29051
EFCAB3	HGNC:26379
EFCAB5	HGNC:24801
EFCAB6	HGNC:24204
EFCAB7	HGNC:29379
EFCAB8	HGNC:34532
EFCAB9	HGNC:34530
EFCC1	HGNC:25692
EFEMP1	HGNC:3218
EFEMP2	HGNC:3219
EFHB	HGNC:26330
EFHC1	HGNC:16406
EFHC2	HGNC:26233
EFHD1	HGNC:29556
EFHD2	HGNC:28670
EFL1	HGNC:25789
EFNA1	HGNC:3221
EFNA2	HGNC:3222
EFNA3	HGNC:3223
EFNA4	HGNC:3224
EFNA5	HGNC:3225
EFNB1	HGNC:3226
EFNB2	HGNC:3227
EFNB3	HGNC:3228
EFR3A	HGNC:28970
EFR3B	HGNC:29155
EFS	HGNC:16898
EFTUD2	HGNC:30858
EGF	HGNC:3229
EGFL6	HGNC:3235
EGFL7	HGNC:20594
EGFL8	HGNC:13944
EGFLAM	HGNC:26810
EGFR	HGNC:3236
EGLN1	HGNC:1232
EGLN2	HGNC:14660
EGLN3	HGNC:14661
EGR1	HGNC:3238
EGR2	HGNC:3239
EGR3	HGNC:3240
EGR4	HGNC:3241
EHBP1	HGNC:29144
EHBP1L1	HGNC:30682
EHD1	HGNC:3242
EHD2	HGNC:3243
EHD3	HGNC:3244
EHD4	HGNC:3245
EHF	HGNC:3246
EHHADH	HGNC:3247
EHMT1	HGNC:24650
EHMT2	HGNC:14129
EI24	HGNC:13276
EID1	HGNC:1191
EID2	HGNC:28292
EID2B	HGNC:26796
EID3	HGNC:32961
EIF1	HGNC:3249
EIF1AD	HGNC:28147
EIF1AX	HGNC:3250
EIF1AY	HGNC:3252
EIF1B	HGNC:30792
EIF2A	HGNC:3254
EIF2AK1	HGNC:24921
EIF2AK2	HGNC:9437
EIF2AK3	HGNC:3255
EIF2AK4	HGNC:19687
EIF2B1	HGNC:3257
EIF2B2	HGNC:3258
EIF2B3	HGNC:3259
EIF2B4	HGNC:3260
EIF2B5	HGNC:3261
EIF2D	HGNC:6583
EIF2S1	HGNC:3265
EIF2S2	HGNC:3266
EIF2S3	HGNC:3267
EIF2S3B	HGNC:43863
EIF3A	HGNC:3271
EIF3B	HGNC:3280
EIF3C	HGNC:3279
EIF3CL	HGNC:26347
EIF3D	HGNC:3278
EIF3E	HGNC:3277
EIF3F	HGNC:3275
EIF3G	HGNC:3274
EIF3H	HGNC:3273
EIF3I	HGNC:3272
EIF3J	HGNC:3270
EIF3K	HGNC:24656
EIF3L	HGNC:18138
EIF3M	HGNC:24460
EIF4A1	HGNC:3282
EIF4A2	HGNC:3284
EIF4A3	HGNC:18683
EIF4B	HGNC:3285
EIF4E	HGNC:3287
EIF4E1B	HGNC:33179
EIF4E2	HGNC:3293
EIF4E3	HGNC:31837
EIF4EBP1	HGNC:3288
EIF4EBP2	HGNC:3289
EIF4EBP3	HGNC:3290
EIF4ENIF1	HGNC:16687
EIF4G1	HGNC:3296
EIF4G2	HGNC:3297
EIF4G3	HGNC:3298
EIF4H	HGNC:12741
EIF5	HGNC:3299
EIF5A	HGNC:3300
EIF5A2	HGNC:3301
EIF5AL1	HGNC:17419
EIF5B	HGNC:30793
EIF6	HGNC:6159
EIPR1	HGNC:12383
ELAC1	HGNC:14197
ELAC2	HGNC:14198
ELANE	HGNC:3309
ELAPOR1	HGNC:29618
ELAPOR2	HGNC:21945
ELAVL1	HGNC:3312
ELAVL2	HGNC:3313
ELAVL3	HGNC:3314
ELAVL4	HGNC:3315
ELF1	HGNC:3316
ELF2	HGNC:3317
ELF3	HGNC:3318
ELF4	HGNC:3319
ELF5	HGNC:3320
ELFN1	HGNC:33154
ELFN2	HGNC:29396
ELK1	HGNC:3321
ELK3	HGNC:3325
ELK4	HGNC:3326
ELL	HGNC:23114
ELL2	HGNC:17064
ELL3	HGNC:23113
ELMO1	HGNC:16286
ELMO2	HGNC:17233
ELMO3	HGNC:17289
ELMOD1	HGNC:25334
ELMOD2	HGNC:28111
ELMOD3	HGNC:26158
ELN	HGNC:3327
ELOA	HGNC:11620
ELOA2	HGNC:30771
ELOB	HGNC:11619
ELOC	HGNC:11617
ELOF1	HGNC:28691
ELOVL1	HGNC:14418
ELOVL2	HGNC:14416
ELOVL3	HGNC:18047
ELOVL4	HGNC:14415
ELOVL5	HGNC:21308
ELOVL6	HGNC:15829
ELOVL7	HGNC:26292
ELP1	HGNC:5959
ELP2	HGNC:18248
ELP3	HGNC:20696
ELP4	HGNC:1171
ELP5	HGNC:30617
ELP6	HGNC:25976
ELSPBP1	HGNC:14417
EMB	HGNC:30465
EMC1	HGNC:28957
EMC10	HGNC:27609
EMC2	HGNC:28963
EMC3	HGNC:23999
EMC4	HGNC:28032
EMC6	HGNC:28430
EMC7	HGNC:24301
EMC8	HGNC:7864
EMC9	HGNC:20273
EMCN	HGNC:16041
EMD	HGNC:3331
EME1	HGNC:24965
EME2	HGNC:27289
EMG1	HGNC:16912
EMID1	HGNC:18036
EMILIN1	HGNC:19880
EMILIN2	HGNC:19881
EMILIN3	HGNC:16123
EML1	HGNC:3330
EML2	HGNC:18035
EML3	HGNC:26666
EML4	HGNC:1316
EML5	HGNC:18197
EML6	HGNC:35412
EMP1	HGNC:3333
EMP2	HGNC:3334
EMP3	HGNC:3335
EMSY	HGNC:18071
EMX1	HGNC:3340
EMX2	HGNC:3341
EN1	HGNC:3342
EN2	HGNC:3343
ENAH	HGNC:18271
ENAM	HGNC:3344
ENC1	HGNC:3345
ENDOD1	HGNC:29129
ENDOG	HGNC:3346
ENDOU	HGNC:14369
ENDOV	HGNC:26640
ENG	HGNC:3349
ENGASE	HGNC:24622
ENHO	HGNC:24838
ENKD1	HGNC:25246
ENKUR	HGNC:28388
ENO1	HGNC:3350
ENO2	HGNC:3353
ENO3	HGNC:3354
ENO4	HGNC:31670
ENOPH1	HGNC:24599
ENOSF1	HGNC:30365
ENOX1	HGNC:25474
ENOX2	HGNC:2259
ENPEP	HGNC:3355
ENPP1	HGNC:3356
ENPP2	HGNC:3357
ENPP3	HGNC:3358
ENPP4	HGNC:3359
ENPP5	HGNC:13717
ENPP6	HGNC:23409
ENPP7	HGNC:23764
ENSA	HGNC:3360
ENTHD1	HGNC:26352
ENTPD1	HGNC:3363
ENTPD2	HGNC:3364
ENTPD3	HGNC:3365
ENTPD4	HGNC:14573
ENTPD5	HGNC:3367
ENTPD6	HGNC:3368
ENTPD7	HGNC:19745
ENTPD8	HGNC:24860
ENTR1	HGNC:10667
ENTREP1	HGNC:24820
ENTREP2	HGNC:29075
ENTREP3	HGNC:1233
ENY2	HGNC:24449
EOGT	HGNC:28526
EOLA1	HGNC:28089
EOLA2	HGNC:17402
EOMES	HGNC:3372
EP300	HGNC:3373
EP400	HGNC:11958
EPAS1	HGNC:3374
EPB41	HGNC:3377
EPB41L1	HGNC:3378
EPB41L2	HGNC:3379
EPB41L3	HGNC:3380
EPB41L4A	HGNC:13278
EPB41L4B	HGNC:19818
EPB41L5	HGNC:19819
EPB42	HGNC:3381
EPC1	HGNC:19876
EPC2	HGNC:24543
EPCAM	HGNC:11529
EPCIP	HGNC:1305
EPDR1	HGNC:17572
EPG5	HGNC:29331
EPGN	HGNC:17470
EPHA1	HGNC:3385
EPHA10	HGNC:19987
EPHA2	HGNC:3386
EPHA3	HGNC:3387
EPHA4	HGNC:3388
EPHA5	HGNC:3389
EPHA6	HGNC:19296
EPHA7	HGNC:3390
EPHA8	HGNC:3391
EPHB1	HGNC:3392
EPHB2	HGNC:3393
EPHB3	HGNC:3394
EPHB4	HGNC:3395
EPHB6	HGNC:3396
EPHX1	HGNC:3401
EPHX2	HGNC:3402
EPHX3	HGNC:23760
EPHX4	HGNC:23758
EPM2A	HGNC:3413
EPM2AIP1	HGNC:19735
EPN1	HGNC:21604
EPN2	HGNC:18639
EPN3	HGNC:18235
EPO	HGNC:3415
